review_id,input_text,highlighted_span,candidate_index,candidate_surface,acceptability,reviewer_entered_candidate,notes
V3R-624f6d880336,Sync failed for GST queue — retry after backup,GST,0,GST,,,
V3R-624f6d880336,Sync failed for GST queue — retry after backup,GST,1,NONE_ACCEPTABLE,,,
V3R-6353783e5260,aaja path ko hisab milaaidim ra baaki clear gara,path,0,PATH,,,
V3R-6353783e5260,aaja path ko hisab milaaidim ra baaki clear gara,path,1,path_alt,,,
V3R-6353783e5260,aaja path ko hisab milaaidim ra baaki clear gara,path,2,path,,,
V3R-6353783e5260,aaja path ko hisab milaaidim ra baaki clear gara,path,3,NONE_ACCEPTABLE,,,
V3R-635452f19c0d,aaja memo ko hisab milaaidim ra baaki clear gara,memo,0,memo,,,
V3R-635452f19c0d,aaja memo ko hisab milaaidim ra baaki clear gara,memo,1,NONE_ACCEPTABLE,,,
V3R-635452f19c0d,aaja memo ko hisab milaaidim ra baaki clear gara,memo,2,MEMO,,,
V3R-635452f19c0d,aaja memo ko hisab milaaidim ra baaki clear gara,memo,3,memo_alt,,,
V3R-636cd65b8174,review shared surface passport in mixed shop note before close,passport,0,passport,,,
V3R-636cd65b8174,review shared surface passport in mixed shop note before close,passport,1,NONE_ACCEPTABLE,,,
V3R-640e2f1ac984,branch ledger: liability entry ra linchu baaki milaaune,linchu,0,NONE_ACCEPTABLE,,,
V3R-640e2f1ac984,branch ledger: liability entry ra linchu baaki milaaune,linchu,1,liability,,,
V3R-640e2f1ac984,branch ledger: liability entry ra linchu baaki milaaune,linchu,2,linchu,,,
V3R-643017426c00,check ratecard once before posting — context unclear,ratecard,0,ratecard_alt,,,
V3R-643017426c00,check ratecard once before posting — context unclear,ratecard,1,NONE_ACCEPTABLE,,,
V3R-643017426c00,check ratecard once before posting — context unclear,ratecard,2,ratecard,,,
V3R-643017426c00,check ratecard once before posting — context unclear,ratecard,3,RATECARD,,,
V3R-65a240fdea0d,Filter by quantity then print the ledger summary,quantity,0,NONE_ACCEPTABLE,,,
V3R-65a240fdea0d,Filter by quantity then print the ledger summary,quantity,1,quantity,,,
V3R-66918f84e41a,aaja account ko hisab milaaidim ra baaki clear gara,account,0,account,,,
V3R-66918f84e41a,aaja account ko hisab milaaidim ra baaki clear gara,account,1,account_alt,,,
V3R-66918f84e41a,aaja account ko hisab milaaidim ra baaki clear gara,account,2,NONE_ACCEPTABLE,,,
V3R-66918f84e41a,aaja account ko hisab milaaidim ra baaki clear gara,account,3,ACCOUNT,,,
V3R-66bb25d5535a,Please update the warranty field in the English settings panel,warranty,0,NONE_ACCEPTABLE,,,
V3R-66bb25d5535a,Please update the warranty field in the English settings panel,warranty,1,warranty,,,
V3R-66bb25d5535a,Please update the warranty field in the English settings panel,warranty,2,warranty_alt,,,
V3R-66bb25d5535a,Please update the warranty field in the English settings panel,warranty,3,WARRANTY,,,
V3R-66eec93dd493,review shared surface upc in mixed shop note before close,upc,0,upc,,,
V3R-66eec93dd493,review shared surface upc in mixed shop note before close,upc,1,NONE_ACCEPTABLE,,,
V3R-66f9e864ad30,check card once before posting — context unclear,card,0,card,,,
V3R-66f9e864ad30,check card once before posting — context unclear,card,1,card_alt,,,
V3R-66f9e864ad30,check card once before posting — context unclear,card,2,NONE_ACCEPTABLE,,,
V3R-66f9e864ad30,check card once before posting — context unclear,card,3,CARD,,,
V3R-67109a22bf62,check stock once before posting — context unclear,stock,0,STOCK,,,
V3R-67109a22bf62,check stock once before posting — context unclear,stock,1,stock,,,
V3R-67109a22bf62,check stock once before posting — context unclear,stock,2,NONE_ACCEPTABLE,,,
V3R-67109a22bf62,check stock once before posting — context unclear,stock,3,stock_alt,,,
V3R-6756b5c8f4f3,aaja charge ko hisab milaaidim ra baaki clear gara,charge,0,CHARGE,,,
V3R-6756b5c8f4f3,aaja charge ko hisab milaaidim ra baaki clear gara,charge,1,charge,,,
V3R-6756b5c8f4f3,aaja charge ko hisab milaaidim ra baaki clear gara,charge,2,NONE_ACCEPTABLE,,,
V3R-6756b5c8f4f3,aaja charge ko hisab milaaidim ra baaki clear gara,charge,3,charge_alt,,,
V3R-676ab510d836,aaja value ko hisab milaaidim ra baaki clear gara,value,0,NONE_ACCEPTABLE,,,
V3R-676ab510d836,aaja value ko hisab milaaidim ra baaki clear gara,value,1,VALUE,,,
V3R-676ab510d836,aaja value ko hisab milaaidim ra baaki clear gara,value,2,value_alt,,,
V3R-676ab510d836,aaja value ko hisab milaaidim ra baaki clear gara,value,3,value,,,
V3R-67dd148619d8,Do not transliterate the word voucher in this English sentence,voucher,0,voucher,,,
V3R-67dd148619d8,Do not transliterate the word voucher in this English sentence,voucher,1,NONE_ACCEPTABLE,,,
V3R-67ee7f4c174e,aaja class ko hisab milaaidim ra baaki clear gara,class,0,NONE_ACCEPTABLE,,,
V3R-67ee7f4c174e,aaja class ko hisab milaaidim ra baaki clear gara,class,1,class,,,
V3R-67ee7f4c174e,aaja class ko hisab milaaidim ra baaki clear gara,class,2,CLASS,,,
V3R-67ee7f4c174e,aaja class ko hisab milaaidim ra baaki clear gara,class,3,class_alt,,,
V3R-6895c5a0dbeb,aaja line ko hisab milaaidim ra baaki clear gara,line,0,NONE_ACCEPTABLE,,,
V3R-6895c5a0dbeb,aaja line ko hisab milaaidim ra baaki clear gara,line,1,line_alt,,,
V3R-6895c5a0dbeb,aaja line ko hisab milaaidim ra baaki clear gara,line,2,line,,,
V3R-6895c5a0dbeb,aaja line ko hisab milaaidim ra baaki clear gara,line,3,LINE,,,
V3R-6913b6ce35eb,Do not transliterate the word fiscal in this English sentence,fiscal,0,NONE_ACCEPTABLE,,,
V3R-6913b6ce35eb,Do not transliterate the word fiscal in this English sentence,fiscal,1,fiscal,,,
V3R-69d7ec80fb40,check pricelist once before posting — context unclear,pricelist,0,NONE_ACCEPTABLE,,,
V3R-69d7ec80fb40,check pricelist once before posting — context unclear,pricelist,1,pricelist_alt,,,
V3R-69d7ec80fb40,check pricelist once before posting — context unclear,pricelist,2,pricelist,,,
V3R-69d7ec80fb40,check pricelist once before posting — context unclear,pricelist,3,PRICELIST,,,
V3R-6a302d10551d,branch ledger: capital entry ra bechyo baaki milaaune,bechyo,0,NONE_ACCEPTABLE,,,
V3R-6a302d10551d,branch ledger: capital entry ra bechyo baaki milaaune,bechyo,1,bechyo,,,
V3R-6a302d10551d,branch ledger: capital entry ra bechyo baaki milaaune,bechyo,2,capital,,,
V3R-6a72776c0c35,Accounting staff asked about inventory settings in Ask MokXya,inventory,0,inventory,,,
V3R-6a72776c0c35,Accounting staff asked about inventory settings in Ask MokXya,inventory,1,NONE_ACCEPTABLE,,,
V3R-6ab92b6cb325,The markup status must remain pending until confirm,markup,0,NONE_ACCEPTABLE,,,
V3R-6ab92b6cb325,The markup status must remain pending until confirm,markup,1,markup,,,
V3R-6ba8c3a2e478,branch ledger: voucher entry ra bholi baaki milaaune,voucher,0,NONE_ACCEPTABLE,,,
V3R-6ba8c3a2e478,branch ledger: voucher entry ra bholi baaki milaaune,voucher,1,bholi,,,
V3R-6ba8c3a2e478,branch ledger: voucher entry ra bholi baaki milaaune,voucher,2,voucher,,,
V3R-6c66ab38bd51,Please open the margin module and export the report,margin,0,margin,,,
V3R-6c66ab38bd51,Please open the margin module and export the report,margin,1,NONE_ACCEPTABLE,,,
V3R-6d3bda511205,Please open the invoice module and export the report,invoice,0,NONE_ACCEPTABLE,,,
V3R-6d3bda511205,Please open the invoice module and export the report,invoice,1,invoice,,,
V3R-6d5a20105021,review shared surface lotno in mixed shop note before close,lotno,0,NONE_ACCEPTABLE,,,
V3R-6d5a20105021,review shared surface lotno in mixed shop note before close,lotno,1,lotno,,,
V3R-6d5b833dc4b2,aaja floor ko hisab milaaidim ra baaki clear gara,floor,0,NONE_ACCEPTABLE,,,
V3R-6d5b833dc4b2,aaja floor ko hisab milaaidim ra baaki clear gara,floor,1,FLOOR,,,
V3R-6d5b833dc4b2,aaja floor ko hisab milaaidim ra baaki clear gara,floor,2,floor,,,
V3R-6d5b833dc4b2,aaja floor ko hisab milaaidim ra baaki clear gara,floor,3,floor_alt,,,
V3R-6da2f0e315b2,check note once before posting — context unclear,note,0,NONE_ACCEPTABLE,,,
V3R-6da2f0e315b2,check note once before posting — context unclear,note,1,note,,,
V3R-6da2f0e315b2,check note once before posting — context unclear,note,2,NOTE,,,
V3R-6da2f0e315b2,check note once before posting — context unclear,note,3,note_alt,,,
V3R-6da4c28053e3,branch ledger: supplier entry ra bujhe baaki milaaune,supplier,0,supplier,,,
V3R-6da4c28053e3,branch ledger: supplier entry ra bujhe baaki milaaune,supplier,1,NONE_ACCEPTABLE,,,
V3R-6da4c28053e3,branch ledger: supplier entry ra bujhe baaki milaaune,supplier,2,bujhe,,,
V3R-6dab45b56d59,aaja book ko hisab milaaidim ra baaki clear gara,book,0,NONE_ACCEPTABLE,,,
V3R-6dab45b56d59,aaja book ko hisab milaaidim ra baaki clear gara,book,1,BOOK,,,
V3R-6dab45b56d59,aaja book ko hisab milaaidim ra baaki clear gara,book,2,book,,,
V3R-6dab45b56d59,aaja book ko hisab milaaidim ra baaki clear gara,book,3,book_alt,,,
V3R-6e98d2112908,aaja link ko hisab milaaidim ra baaki clear gara,link,0,NONE_ACCEPTABLE,,,
V3R-6e98d2112908,aaja link ko hisab milaaidim ra baaki clear gara,link,1,link_alt,,,
V3R-6e98d2112908,aaja link ko hisab milaaidim ra baaki clear gara,link,2,link,,,
V3R-6e98d2112908,aaja link ko hisab milaaidim ra baaki clear gara,link,3,LINK,,,
V3R-6f9c1449536a,check edge once before posting — context unclear,edge,0,NONE_ACCEPTABLE,,,
V3R-6f9c1449536a,check edge once before posting — context unclear,edge,1,edge_alt,,,
V3R-6f9c1449536a,check edge once before posting — context unclear,edge,2,edge,,,
V3R-6f9c1449536a,check edge once before posting — context unclear,edge,3,EDGE,,,
V3R-7072e58eede1,check info once before posting — context unclear,info,0,INFO,,,
V3R-7072e58eede1,check info once before posting — context unclear,info,1,NONE_ACCEPTABLE,,,
V3R-7072e58eede1,check info once before posting — context unclear,info,2,info_alt,,,
V3R-7072e58eede1,check info once before posting — context unclear,info,3,info,,,
V3R-70bb538103a1,Sync failed for loss queue — retry after backup,loss,0,loss,,,
V3R-70bb538103a1,Sync failed for loss queue — retry after backup,loss,1,NONE_ACCEPTABLE,,,
V3R-710e647d3c50,check notice once before posting — context unclear,notice,0,NOTICE,,,
V3R-710e647d3c50,check notice once before posting — context unclear,notice,1,NONE_ACCEPTABLE,,,
V3R-710e647d3c50,check notice once before posting — context unclear,notice,2,notice,,,
V3R-710e647d3c50,check notice once before posting — context unclear,notice,3,notice_alt,,,
V3R-71a4a7458588,Please open the freight module and export the report,freight,0,NONE_ACCEPTABLE,,,
V3R-71a4a7458588,Please open the freight module and export the report,freight,1,freight,,,
V3R-71e5df7596e1,branch ledger: pending entry ra tyasari baaki milaaune,tyasari,0,NONE_ACCEPTABLE,,,
V3R-71e5df7596e1,branch ledger: pending entry ra tyasari baaki milaaune,tyasari,1,pending,,,
V3R-71e5df7596e1,branch ledger: pending entry ra tyasari baaki milaaune,tyasari,2,tyasari,,,
V3R-720e5bfae064,Please update the field field in the English settings panel,field,0,field,,,
V3R-720e5bfae064,Please update the field field in the English settings panel,field,1,NONE_ACCEPTABLE,,,
V3R-720e5bfae064,Please update the field field in the English settings panel,field,2,FIELD,,,
V3R-720e5bfae064,Please update the field field in the English settings panel,field,3,field_alt,,,
V3R-721f96c25d80,Accounting staff asked about tds settings in Ask MokXya,tds,0,NONE_ACCEPTABLE,,,
V3R-721f96c25d80,Accounting staff asked about tds settings in Ask MokXya,tds,1,tds,,,
V3R-72aa3bc9f50b,Accounting staff asked about po settings in Ask MokXya,po,0,po,,,
V3R-72aa3bc9f50b,Accounting staff asked about po settings in Ask MokXya,po,1,NONE_ACCEPTABLE,,,
V3R-72c387e38542,Keep wallet as Latin identity for the ERP toolbar label,wallet,0,NONE_ACCEPTABLE,,,
V3R-72c387e38542,Keep wallet as Latin identity for the ERP toolbar label,wallet,1,wallet,,,
V3R-73674a1d24c3,check class once before posting — context unclear,class,0,CLASS,,,
V3R-73674a1d24c3,check class once before posting — context unclear,class,1,NONE_ACCEPTABLE,,,
V3R-73674a1d24c3,check class once before posting — context unclear,class,2,class_alt,,,
V3R-73674a1d24c3,check class once before posting — context unclear,class,3,class,,,
V3R-744f312652d3,The receivable status must remain pending until confirm,receivable,0,receivable,,,
V3R-744f312652d3,The receivable status must remain pending until confirm,receivable,1,NONE_ACCEPTABLE,,,
V3R-7452d219ed38,check range once before posting — context unclear,range,0,RANGE,,,
V3R-7452d219ed38,check range once before posting — context unclear,range,1,NONE_ACCEPTABLE,,,
V3R-7452d219ed38,check range once before posting — context unclear,range,2,range_alt,,,
V3R-7452d219ed38,check range once before posting — context unclear,range,3,range,,,
V3R-7461b4ce66fa,check token once before posting — context unclear,token,0,TOKEN,,,
V3R-7461b4ce66fa,check token once before posting — context unclear,token,1,NONE_ACCEPTABLE,,,
V3R-7461b4ce66fa,check token once before posting — context unclear,token,2,token_alt,,,
V3R-7461b4ce66fa,check token once before posting — context unclear,token,3,token,,,
V3R-747e12ef179e,Filter by gateway then print the ledger summary,gateway,0,gateway,,,
V3R-747e12ef179e,Filter by gateway then print the ledger summary,gateway,1,NONE_ACCEPTABLE,,,
V3R-75252f1747f5,check mode once before posting — context unclear,mode,0,mode,,,
V3R-75252f1747f5,check mode once before posting — context unclear,mode,1,mode_alt,,,
V3R-75252f1747f5,check mode once before posting — context unclear,mode,2,NONE_ACCEPTABLE,,,
V3R-75252f1747f5,check mode once before posting — context unclear,mode,3,MODE,,,
V3R-755e16dd8fa6,The import status must remain pending until confirm,import,0,import,,,
V3R-755e16dd8fa6,The import status must remain pending until confirm,import,1,NONE_ACCEPTABLE,,,
V3R-7579e9c62958,Please update the lock field in the English settings panel,lock,0,lock_alt,,,
V3R-7579e9c62958,Please update the lock field in the English settings panel,lock,1,NONE_ACCEPTABLE,,,
V3R-7579e9c62958,Please update the lock field in the English settings panel,lock,2,lock,,,
V3R-7579e9c62958,Please update the lock field in the English settings panel,lock,3,LOCK,,,
V3R-765706eed332,Please update the cap field in the English settings panel,cap,0,cap,,,
V3R-765706eed332,Please update the cap field in the English settings panel,cap,1,cap_alt,,,
V3R-765706eed332,Please update the cap field in the English settings panel,cap,2,CAP,,,
V3R-765706eed332,Please update the cap field in the English settings panel,cap,3,NONE_ACCEPTABLE,,,
V3R-7700b1636194,Please update the query field in the English settings panel,query,0,QUERY,,,
V3R-7700b1636194,Please update the query field in the English settings panel,query,1,query,,,
V3R-7700b1636194,Please update the query field in the English settings panel,query,2,query_alt,,,
V3R-7700b1636194,Please update the query field in the English settings panel,query,3,NONE_ACCEPTABLE,,,
V3R-77acbe52e63b,Please update the mail field in the English settings panel,mail,0,mail_alt,,,
V3R-77acbe52e63b,Please update the mail field in the English settings panel,mail,1,mail,,,
V3R-77acbe52e63b,Please update the mail field in the English settings panel,mail,2,NONE_ACCEPTABLE,,,
V3R-77acbe52e63b,Please update the mail field in the English settings panel,mail,3,MAIL,,,
V3R-77f712446449,Create a draft daily and leave it unposted,daily,0,daily,,,
V3R-77f712446449,Create a draft daily and leave it unposted,daily,1,NONE_ACCEPTABLE,,,
V3R-78155611eaae,aaja label ko hisab milaaidim ra baaki clear gara,label,0,label_alt,,,
V3R-78155611eaae,aaja label ko hisab milaaidim ra baaki clear gara,label,1,label,,,
V3R-78155611eaae,aaja label ko hisab milaaidim ra baaki clear gara,label,2,NONE_ACCEPTABLE,,,
V3R-78155611eaae,aaja label ko hisab milaaidim ra baaki clear gara,label,3,LABEL,,,
V3R-799475487163,branch ledger: approve entry ra kinabhane baaki milaaune,kinabhane,0,approve,,,
V3R-799475487163,branch ledger: approve entry ra kinabhane baaki milaaune,kinabhane,1,NONE_ACCEPTABLE,,,
V3R-799475487163,branch ledger: approve entry ra kinabhane baaki milaaune,kinabhane,2,kinabhane,,,
V3R-7a23c45c78e3,aaja passbook ko hisab milaaidim ra baaki clear gara,passbook,0,passbook_alt,,,
V3R-7a23c45c78e3,aaja passbook ko hisab milaaidim ra baaki clear gara,passbook,1,PASSBOOK,,,
V3R-7a23c45c78e3,aaja passbook ko hisab milaaidim ra baaki clear gara,passbook,2,NONE_ACCEPTABLE,,,
V3R-7a23c45c78e3,aaja passbook ko hisab milaaidim ra baaki clear gara,passbook,3,passbook,,,
V3R-7b0a9361d4fe,aaja flag ko hisab milaaidim ra baaki clear gara,flag,0,FLAG,,,
V3R-7b0a9361d4fe,aaja flag ko hisab milaaidim ra baaki clear gara,flag,1,flag,,,
V3R-7b0a9361d4fe,aaja flag ko hisab milaaidim ra baaki clear gara,flag,2,flag_alt,,,
V3R-7b0a9361d4fe,aaja flag ko hisab milaaidim ra baaki clear gara,flag,3,NONE_ACCEPTABLE,,,
V3R-7bcf99d7d0d8,check role once before posting — context unclear,role,0,NONE_ACCEPTABLE,,,
V3R-7bcf99d7d0d8,check role once before posting — context unclear,role,1,ROLE,,,
V3R-7bcf99d7d0d8,check role once before posting — context unclear,role,2,role_alt,,,
V3R-7bcf99d7d0d8,check role once before posting — context unclear,role,3,role,,,
V3R-7bdbe95c5b21,aaja info ko hisab milaaidim ra baaki clear gara,info,0,info_alt,,,
V3R-7bdbe95c5b21,aaja info ko hisab milaaidim ra baaki clear gara,info,1,NONE_ACCEPTABLE,,,
V3R-7bdbe95c5b21,aaja info ko hisab milaaidim ra baaki clear gara,info,2,info,,,
V3R-7bdbe95c5b21,aaja info ko hisab milaaidim ra baaki clear gara,info,3,INFO,,,
V3R-7bde06b2f2ad,check tag once before posting — context unclear,tag,0,NONE_ACCEPTABLE,,,
